john-mulaney-kid-gorgeous-at-radio-city,8
rent,7
deadpool-2,9
how-to-deal,6
the-sweetest-thing,7
the-family-man,7
high-school-musical-3-senior-year,2
silo-edge-of-the-real-world,5
a-quiet-place-2018,9
merlins-shop-of-mystical-wonders,2
avengers-infinity-war,10
the-matrix,8
the-starfighters,1
maximum-overdrive,6
the-ninth-gate,5
pantani-the-accidental-death-of-a-cyclist,7
the-program-2015,7
how-clean-is-cycling-behind-the-scenes-with-seven-times-world-champion-tony-martin,6
half-the-road-the-passion-pitfalls-power-of-womens-professional-cycling,7
the-road-uphill,7
baroudeur,3
icarus-2017,9
the-armstrong-lie,7
stop-at-nothing-the-lance-armstrong-story,7
big,7
the-magician-1958,9
tour-de-pharmacy,7
john-tucker-must-die,4
win-a-date-with-tad-hamilton,4
annihilation,10
walk-the-line,8
get-over-it,3
the-shape-of-water,8
spider-man-homecoming,8
i-give-it-a-year,1
black-panther-2018,10
thor-ragnarok,8
guardians-of-the-galaxy-vol-2,9
rush-hour-2,6
rush-hour,7
when-we-first-met,6
license-to-wed,3
city-limits,1
keeping-the-faith,6
friends-with-benefits,2
footloose,4
deathstalker-and-the-warriors-from-hell,1
monty-python-and-the-holy-grail,10
christmas-inheritance,3
the-big-sick,9
coyote-ugly,4
i-love-you-man,8
bride-wars,1
miss-congeniality,6
made-of-honor,5
the-secret-garden-1993,7
divine-secrets-of-the-ya-ya-sisterhood,7
double-jeopardy-1999,6
a-christmas-prince,1
her,9
bicentennial-man,7
coach-carter,7
the-shawshank-redemption,10
grammys-greatest-stories-a-60th-anniversary-special,7
jim-andy-the-great-beyond,9
bring-it-on,5
v-for-vendetta,9
the-castle-of-fu-manchu,2
teen-witch,2
runaway-jury,8
pitch-perfect-2,5
garden-state,9
enchanted,9
kingpin,8
hollow-man,3
spanglish,9
valentines-day,5
gi-jane,8
avatar,8
runaway-bride,5
alice-in-wonderland-1951,10
zodiac,9
stepmom,7
here-comes-the-circus,3
bedazzled-2000,8
bed-of-roses,6
the-help,8
twister,6
religulous,6
rushmore,10
bend-it-like-beckham,7
the-banger-sisters,7
practical-magic,8
the-five-year-engagement,7
knocked-up,9
shallow-hal,9
superbad,9
sweet-home-alabama,6
adore,5
christian-mingle,1
man-on-wire,9
trust-2010,7
the-princess-bride,10
laggies,5
they-came-together,7
hero-2002,9
the-sixth-sense,9
the-loves-of-hercules,5
the-thing,9
the-italian-job-2003,7
extraordinary-the-stan-romanek-story,1
clueless,10
emma,8
get-out-2017,10
ps-i-love-you,6
something-borrowed,5
i-know-who-killed-me,2
an-american-tail-fievel-goes-west,8
were-back-a-dinosaurs-story,7
mean-girls,8
you-get-me,1
honey-we-shrunk-ourselves,3
a-league-of-their-own,8
europa-report,7
looper,8
october-sky,7
27-dresses,5
the-heartbreak-kid,4
ex-machina-2014,7
ferngully-the-last-rainforest,8
13-going-on-30,6
how-to-lose-a-guy-in-10-days,5
wonder-woman-2017,8
the-break-up,5
magicians-life-in-the-impossible,7
miss-representation,7
a-sunday-in-hell-paris-roubaix-1976,8
rogue-one-a-star-wars-story,8
the-empire-strikes-back,10
talladega-nights-the-ballad-of-ricky-bobby,9
the-land-that-time-forgot,2
armageddon,8
stars-and-the-water-carriers,9
cassinis-grand-finale,10
sherlock-jr,10
penn-tellers-invisible-thread,7
dave-chappelle-deep-in-the-heart-of-texas,6
dave-chappelle-the-age-of-spin,8
heavyweights,7
while-you-were-sleeping,7
shakespeare-in-love,8
kate-leopold,7
the-swan-princess,7
starcrash,2
the-beast-of-hollow-mountain,6
when-harry-met-sally,8
love-actually,2
avalanche,5
the-time-travelers,5
cry-wilderness,2
reptilicus,4
louis-ck-2017,8
teenagers-from-outer-space,2
midnight-in-paris,10
whatever-works,8
vicky-cristina-barcelona,8
werewolf,1
flight-of-the-conchords-a-texan-odyssey,8
the-lord-of-the-rings-the-return-of-the-king,10
the-lord-of-the-rings-the-two-towers,10
the-lord-of-the-rings-the-fellowship-of-the-ring,10
the-hobbit-the-battle-of-the-five-armies,8
the-hobbit-the-desolation-of-smaug,9
the-hobbit-an-unexpected-journey,9
la-maison-en-petits-cubes,10
the-beatles-eight-days-a-week-the-touring-years,8
pocahontas-1995,2
golden-films-beauty-and-the-beast,1
beauty-and-the-beast-2017,9
the-imitation-game,8
estes-avenue,4
the-forest-for-the-trees,7
erin-brockovich,8
romeo-juliet-1996,8
love-basketball,7
dont-think-twice,8
the-secret-life-of-pets,5
bo-burnham-make-happy,10
moana-2016,10
they-live,8
inner-workings,7
teacher-of-the-year-2015,6
feast-2014,8
asteria,8
happy-end-2016,7
the-head-vanishes,9
once-upon-a-line,9
indice-50,5
pear-cider-and-cigarettes,8
blind-vaysha,9
pearl-2016,7
borrowed-time-2015,7
high-school-musical-2,3
high-school-musical,2
la-la-land,10
finding-dory,8
an-affair-to-remember,7
sabrina,6
arrival-2016,10
dirty-dancing-havana-nights,6
dirty-dancing,6
scary-movie-2,7
scary-movie-2000,6
the-beautician-and-the-beast,7
serendipity,5
hidden-figures,9
rebel-without-a-cause,7
lost-in-london-2017,9
singin-in-the-rain,9
carousel,6
princess-mononoke,10
the-cabinet-of-dr-caligari-1920,10
the-consequences-of-feminism,10
hoop-dreams,8
dangerous-liaisons,8
the-sand-pebbles,6
the-motel,8
the-man-who-shot-liberty-valance,10
frozen-river,6
boyhood,9
if,7
the-count-of-monte-cristo-2002,7
black-mirror-white-christmas,9
moonrise-kingdom,9
ruby-sparks,9
take-this-waltz,9
reggie-watts-spatial,7
the-santa-clause,6
fantastic-beasts-and-where-to-find-them,8
skyfall,10
the-first-wives-club,7
marie-antoinette-2006,7
step-brothers,9
heathers,9
theres-something-about-mary,7
my-big-fat-greek-wedding,4
saw,8
as-good-as-it-gets,8
forrest-gump,10
the-wailing,9
megamind,7
bound,9
drive-2011,8
north-west-mounted-police,7
seventeen-again,6
observe-and-report,5
margo-lily,6
despair-2010,9
tufty,9
alive-in-joburg,6
young-frankenstein,10
a-charlie-brown-thanksgiving,8
the-little-mermaid,9
moulin-rouge-2001,8
amadeus,10
david-blaine-what-is-magic,6
david-blaine-real-or-magic,6
trainspotting,9
head-of-state,6
the-lion-in-your-living-room,8
doctor-strange-2016,9
mary-poppins,10
a-knights-tale,9
classic-albums-elton-john-goodbye-yellow-brick-road,7
in-her-shoes,8
the-master-of-disguise,2
piper,9
joe-dirt,8
the-house-bunny,6
what-about-bob,8
dear-mr-watterson,7
the-exorcist,8
the-lego-movie,9
cyberbully,4
the-omen,9
carrie-1976,10
a-girl-like-her-2015,1
casting-by,8
david-cross-making-america-great-again,8
josie-and-the-pussycats,4
quiz-show,9
a-cinderella-story,2
tangled-2010,8
the-princess-and-the-frog,9
bridesmaids,7
bridget-jones-the-edge-of-reason,4
bridget-joness-diary,6
sister-act-2-back-in-the-habit,6
sister-act,6
gentlemen-prefer-blondes,4
the-seven-year-itch,6
murder-by-death,9
the-fountain,9
the-cabin-in-the-woods,9
american-psycho,9
elf,10
wicker-park,6
south-park-bigger-longer-uncut,10
dead-poets-society,8
panic-room,5
flightplan,8
harry-potter-and-the-deathly-hallows-part-2,9
harry-potter-and-the-deathly-hallows-part-1,9
harry-potter-and-the-half-blood-prince,8
harry-potter-and-the-order-of-the-phoenix,8
the-hitchhikers-guide-to-the-galaxy-2005,9
hes-just-not-that-into-you,7
unfaithful,8
black-swan,10
life-of-brian,10
willy-wonka-the-chocolate-factory,10
little-miss-sunshine,10
american-beauty,10
all-about-eve,10
some-like-it-hot,10
cinderella-1957,7
cinderella-1997,6
harry-potter-and-the-goblet-of-fire,6
harry-potter-and-the-prisoner-of-azkaban,8
harry-potter-and-the-chamber-of-secrets,7
harry-potter-and-the-philosophers-stone,7
cinderella-1965,8
home-alone,8
les-miserables-2012,10
sausage-party,8
the-bounty-hunter,4
the-back-up-plan,2
the-ugly-truth,3
how-do-you-know,6
napoleon-dynamite,9
bruce-almighty,8
liar-liar,8
the-prestige,10
ice-age-dawn-of-the-dinosaurs,2
i-saw-the-light,7
allegiant,5
10-cloverfield-lane,8
independence-day-resurgence,5
austin-powers-in-goldmember,8
one-hundred-and-one-dalmatians,9
austin-powers-the-spy-who-shagged-me,8
austin-powers-international-man-of-mystery,8
match-point,9
the-holiday,8
begin-again,9
the-big-year,9
borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,8
the-secret-life-of-walter-mitty-2013,9
the-iron-giant,9
petes-dragon,7
the-magic-voyage,2
the-black-cauldron,7
bambi,9
jrrt-a-study-of-john-ronald-reuel-tolkien-1892-1973,8
sofia-stars-and-the-space-between,6
ben-hur-1907,4
the-cmb-a-new-view-from-the-south-pole,8
