310-to-yuma-2007,50.19404915912031
10-things-i-hate-about-you,82.92367399741268
12-angry-men,88.8745148771022
twelve-monkeys,77.49029754204399
12-years-a-slave,89.90944372574386
13-going-on-30,64.55368693402329
27-dresses,39.84476067270375
50-first-dates,64.03622250970245
big-daddy,49.159120310478656
300,75.42043984476066
500-days-of-summer,87.45148771021992
2001-a-space-odyssey,96.89521345407503
20000-leagues-under-the-sea-1954,22.38033635187581
abbott-and-costello-meet-dr-jekyll-and-mr-hyde,5.692108667529108
abbott-and-costello-meet-frankenstein,24.708926261319533
abbott-and-costello-meet-the-invisible-man,7.503234152652006
abbott-and-costello-meet-the-mummy,8.667529107373868
across-the-universe,52.78137128072446
adaptation,76.32600258732212
the-adventures-of-baron-munchausen,33.247089262613194
airplane,76.06727037516171
jamaica-inn,12.289780077619664
sabotage,23.285899094437255
the-39-steps,46.44243208279431
easy-virtue,6.85640362225097
alien,96.11901681759379
all-about-eve,62.225097024579554
all-that-jazz,53.94566623544631
amadeus,77.61966364812419
american-beauty,92.75549805950841
american-graffiti,57.050452781371284
an-american-in-paris,43.855109961190166
american-psycho,93.53169469598966
amour,68.95213454075032
analyze-this,31.047865459249675
analyze-that,17.981888745148773
anchorman-the-legend-of-ron-burgundy,75.29107373868047
anchorman-2-the-legend-continues,59.120310478654595
angels-demons,46.95989650711513
anger-management,42.30271668822768
angry-video-game-nerd-the-movie,8.15006468305304
animal-house,47.21862871927555
annie-hall,80.20698576972833
annihilation,95.98965071151359
antonio-gaudi,9.961190168175937
anywhere-but-here,9.702457956015524
apocalypse-now,91.59120310478654
apollo-13,61.83699870633894
argo,81.11254851228978
armageddon,59.637774902975416
arrival-2016,99.22380336351875
as-good-as-it-gets,53.8163001293661
the-assassination-of-jesse-james-by-the-coward-robert-ford,69.08150064683053
atonement,72.44501940491591
austin-powers-in-goldmember,52.52263906856404
austin-powers-international-man-of-mystery,59.76714100905562
austin-powers-the-spy-who-shagged-me,54.72186287192755
avatar,90.42690815006468
the-aviator,73.35058214747735
away-we-go,30.271668822768433
babe,53.169469598965065
balto,27.8137128072445
bananas,27.29624838292367
the-banger-sisters,6.727037516170762
barefoot-in-the-park,17.46442432082794
beasts-of-the-southern-wild,57.4385510996119
the-beautician-and-the-beast,5.950840879689522
a-beautiful-mind,78.00776196636481
becoming-jane,25.22639068564036
bedazzled-2000,26.64941785252264
before-sunrise,85.51099611901681
before-sunset,82.14747736093143
begin-again,64.42432082794308
being-john-malkovich,81.75937904269081
being-there,47.47736093143596
bend-it-like-beckham,44.76067270375162
best-in-show,41.52652005174644
bicentennial-man,36.09314359637775
big,66.23544631306598
the-big-lebowski,94.04915912031048
the-big-sleep,51.87580853816301
the-big-year,15.523932729624837
the-birdcage,45.66623544631307
birdman-or-the-unexpected-virtue-of-ignorance,97.41267787839585
the-birds,76.58473479948253
black-beauty-1994,8.926261319534282
the-black-stallion,16.6882276843467
black-swan,96.248382923674
blades-of-glory,43.20827943078913
the-bqe,0.646830530401035
the-blind-side,61.448900388098316
blood-diamond,60.93143596377749
blue-crush,11.901681759379043
honey,13.71280724450194
josie-and-the-pussycats,27.42561448900388
the-blues-brothers,65.84734799482536
borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,72.57438551099612
bottle-rocket-1996,63.77749029754204
bowling-for-columbine,47.994825355756795
the-brave-little-toaster,24.320827943078914
braveheart,75.16170763260025
brazil,76.19663648124192
breakfast-at-tiffanys,74.51487710219922
the-break-up,33.76455368693402
brewsters-millions-1985,15.653298835705046
brick,62.09573091849935
bridget-joness-diary,60.67270375161707
bridget-jones-the-edge-of-reason,38.809831824062094
bringing-down-the-house,13.195342820181114
the-broadway-melody,14.23027166882277
brokeback-mountain,84.08796895213455
brother-bear,56.01552393272963
the-brothers-bloom,36.869340232858995
burn-after-reading,77.87839586028461
butch-cassidy-and-the-sundance-kid,61.96636481241915
the-butterfly-effect,61.57826649417852
the-cabin-in-the-woods,86.67529107373868
caddyshack,45.924967658473484
cadillac-records,10.219922380336351
capote,49.935316946959894
casablanca,85.89909443725745
casino-royale,18.240620957309183
casper,49.80595084087969
cast-away,76.84346701164296
cat-on-a-hot-tin-roof,34.152652005174645
catch-22,20.56921086675291
catch-me-if-you-can-2002,88.09831824062096
center-stage,10.34928848641656
chaplin,30.012936610608023
chicago,67.91720569210867
a-christmas-story-1983,54.463130659767145
cinderella-man,36.481241914618366
citizen-kane,85.64036222509702
clerks,66.36481241914618
click,65.07115135834411
mr-deeds,37.904269081500644
close-encounters-of-the-third-kind,74.1267787839586
closer,56.92108667529108
cloud-atlas,71.41009055627426
cloudy-with-a-chance-of-meatballs,65.58861578266495
cloudy-with-a-chance-of-meatballs-2,41.785252263906855
clue,63.0012936610608
clueless,80.98318240620958
cold-mountain,32.341526520051744
the-color-of-money,40.879689521345405
the-constant-gardener,34.92884864165588
contact,56.53298835705045
cool-hand-luke,53.04010349288486
coraline,81.88874514877102
the-core,23.02716688227684
the-count-of-monte-cristo-2002,28.978007761966364
coyote-ugly,32.72962483829237
crash-2004,55.886157826649416
crazy-rich-asians,83.69987063389392
crazy-stupid-love,78.26649417852522
cream-royal-albert-hall-london-may-2-3-5-6-2005,0.258732212160414
crouching-tiger-hidden-dragon,69.34023285899094
the-crying-game,34.67011642949547
the-curious-case-of-benjamin-button,82.40620957309184
dances-with-wolves,51.48771021992238
dantes-peak,25.097024579560156
the-darjeeling-limited,76.45536869340232
the-dark-crystal,48.64165588615783
batman-begins,92.496765847348
the-dark-knight,99.61190168175938
the-dark-knight-rises,94.95472186287192
the-back-up-plan,16.558861578266495
the-bounty-hunter,28.84864165588616
how-do-you-know,19.663648124191464
the-ugly-truth,35.70504527813713
the-da-vinci-code,62.8719275549806
the-day-after-tomorrow,63.38939197930142
the-day-the-earth-stood-still,41.13842173350582
dead-men-dont-wear-plaid,17.852522639068564
the-lonely-guy,6.468305304010349
dead-poets-society,86.28719275549805
deadpool,98.1888745148771
death-at-a-funeral,34.02328589909443
the-deer-hunter,70.2457956015524
the-departed,91.84993531694697
the-devil-wears-prada,80.07761966364812
dial-m-for-murder,57.95601552393273
dinosaur,41.39715394566624
dirty-dancing,67.27037516170763
district-9,80.72445019404915
divine-secrets-of-the-ya-ya-sisterhood,9.184993531694696
the-diving-bell-and-the-butterfly,45.53686934023286
django-unchained,98.31824062095731
doctor-strange-2016,95.73091849935317
dodgeball-a-true-underdog-story,56.403622250970244
dog-day-afternoon,73.09184993531694
the-apple-dumpling-gang,7.115135834411385
the-apple-dumpling-gang-rides-again,4.3984476067270375
hot-lead-cold-feet,2.457956015523933
gus,4.010349288486417
donnie-darko,93.91979301423027
dont-say-a-word,11.51358344113842
double-jeopardy-1999,19.922380336351875
dragon-ball-mystical-adventure,4.527813712807244
dragon-ball-the-path-to-power,4.915912031047866
dragon-ball-sleeping-princess-in-devils-castle,4.657179818887451
dreamgirls,30.40103492884864
driving-miss-daisy,38.292367399741266
dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,87.32212160413971
dumb-and-dumber,65.32988357050453
dumb-and-dumberer-when-harry-met-lloyd,14.61836998706339
edward-scissorhands,84.60543337645537
elf,76.97283311772316
enchanted,61.190168175937906
enough,13.583441138421733
envy,12.160413971539457
erin-brockovich,51.61707632600259
eternal-sunshine-of-the-spotless-mind,97.93014230271669
europa-report,28.33117723156533
everafter,27.684346701164298
everything-you-always-wanted-to-know-about-sex-but-were-afraid-to-ask,25.74385510996119
ex-machina-2014,97.02457956015525
family-guy-presents-blue-harvest,21.216041397153944
family-guy-presents-its-a-trap,14.747736093143596
family-guy-presents-something-something-something-dark-side,15.006468305304011
the-family-man,25.614489003880987
the-family-stone,23.803363518758086
fantastic-mr-fox,90.29754204398448
fantastic-four-2005,64.68305304010349
fantastic-four-rise-of-the-silver-surfer,56.66235446313066
daredevil,51.35834411384217
elektra,30.53040103492885
a-far-off-place,3.6222509702457955
fargo,93.40232858990944
fear-and-loathing-in-las-vegas,73.99741267787839
ferngully-the-last-rainforest,23.93272962483829
a-few-good-men,54.075032341526516
fight-club,98.83570504527813
final-destination,57.82664941785253
final-destination-2,44.89003880983182
final-destination-3,45.019404915912034
finding-nemo,92.6261319534282
finding-neverland,43.46701164294955
the-first-wives-club,29.75420439844761
a-fistful-of-dollars,64.16558861578267
the-five-year-engagement,33.3764553686934
flcl,18.88745148771022
flipper-1996,8.538163001293661
flowers-in-the-attic,9.314359637774903
fly-away-home,14.100905562742561
footloose,44.5019404915912
for-a-few-dollars-more,58.214747736093145
the-forest-for-the-trees,10.090556274256144
the-forgotten-2004,15.265200517464425
forrest-gump,96.3777490297542
the-fountain,61.0608020698577
freaky-friday-2003,58.34411384217335
freedom-writers,26.13195342820181
free-willy,34.411384217335055
free-willy-2-the-adventure-home,9.573091849935317
free-willy-3-the-rescue,5.821474773609314
free-willy-escape-from-pirates-cove,2.58732212160414
friday-the-13th,65.20051746442432
from-dusk-till-dawn,70.5045278137128
maximum-force,0.9055627425614489
repo-jake,1.1642949547218628
roadracers,5.045278137128072
futurama-benders-big-score,17.59379042690815
futurama-benders-game,12.03104786545925
futurama-into-the-wild-green-yonder,10.73738680465718
futurama-the-beast-with-a-billion-backs,12.677878395860285
gangs-of-new-york-2002,77.36093143596378
garden-state,52.39327296248383
gattaca,65.71798188874514
get-out-2017,100.0
gettysburg,10.996119016817593
ghostbusters,84.47606727037517
ghost-rider,50.58214747736093
ghost-rider-spirit-of-vengeance,37.64553686934023
the-ghost-writer,42.04398447606727
giant,32.21216041397154
gigi,26.778783958602848
girl-interrupted,68.69340232858991
the-girl-who-kicked-the-hornets-nest,25.35575679172057
the-girl-who-played-with-fire,28.71927554980595
the-girl-with-the-dragon-tattoo,46.05433376455368
gladiator-2000,84.86416558861578
the-glass-house,12.807244501940493
glengarry-glen-ross,50.840879689521344
the-godfather,97.80077619663649
the-godfather-part-ii,90.16817593790427
the-godfather-part-iii,65.97671410090557
gone-with-the-wind,69.72833117723157
goodfellas,95.08408796895213
good-night-and-good-luck,39.19793014230272
the-good-shepherd,22.76843467011643
good-will-hunting,90.6856403622251
a-goofy-movie,46.70116429495472
the-goonies,74.25614489003881
the-graduate,81.5006468305304
the-grand-budapest-hotel,99.09443725743856
grandmas-boy-2006,20.439844760672703
the-grapes-of-wrath,45.278137128072444
gravity-2013,93.27296248382923
grease,76.71410090556274
the-great-dictator,62.48382923673997
the-great-gatsby-2013,86.15782664941786
the-great-mouse-detective,38.68046571798189
the-great-ziegfeld,13.32470892626132
guardians-of-the-galaxy,98.57697283311772
guilty-by-suspicion,6.0802069857697285
guys-and-dolls,21.47477360931436
happy-gilmore,54.980595084087966
billy-madison,44.372574385511
harry-potter-and-the-chamber-of-secrets,88.35705045278137
harry-potter-and-the-deathly-hallows-part-1,87.06338939197931
harry-potter-and-the-deathly-hallows-part-2,89.78007761966364
harry-potter-and-the-goblet-of-fire,87.96895213454074
harry-potter-and-the-half-blood-prince,85.76972833117723
harry-potter-and-the-order-of-the-phoenix,86.54592496765846
harry-potter-and-the-philosophers-stone,91.07373868046572
harry-potter-and-the-prisoner-of-azkaban,91.72056921086676
heathers,78.39586028460543
her,99.35316946959897
hes-just-not-that-into-you,42.94954721862872
hidden-figures,82.66494178525227
hi-mom,16.429495472186286
hitchcock,37.77490297542044
the-hitchhikers-guide-to-the-galaxy-2005,55.368693402328596
the-hobbit-an-unexpected-journey,84.34670116429496
the-hobbit-the-battle-of-the-five-armies,79.81888745148771
the-hobbit-the-desolation-of-smaug,81.63001293661061
hocus-pocus,59.89650711513583
the-holiday,57.69728331177232
christmas-in-connecticut,12.936610608020699
a-christmas-carol,7.632600258732213
boys-town,7.373868046571798
the-singing-nun,2.069857697283312
home-alone,86.80465717981889
the-hot-chick,30.142302716688228
how-to-deal,6.338939197930142
how-to-lose-a-guy-in-10-days,48.77102199223803
the-hustler,41.91461836998706
i-am-legend,77.10219922380335
i-huckabees,34.54075032341527
i-robot,64.8124191461837
ice-age,73.60931435963778
identity,43.33764553686934
the-imaginarium-of-doctor-parnassus,41.65588615782665
im-not-there,40.7503234152652
the-imitation-game,88.745148771022
im-still-here,39.974126778783955
inception,99.48253557567918
raiders-of-the-lost-ark,91.33247089262613
inglourious-basterds,98.70633893919793
inherent-vice,81.37128072445019
inherit-the-wind,17.72315653298836
in-her-shoes,16.946959896507117
inside-out-2015,97.28331177231566
interiors,23.15653298835705
interstellar,98.96507115135834
the-invention-of-lying,39.58602846054334
the-invisible-man,43.72574385510996
the-iron-giant,80.46571798188874
iron-man-2008,94.82535575679172
iron-man-2,89.0038809831824
iron-man-3,91.46183699870633
the-island-2005,46.3130659767141
the-italian-job-2003,49.417852522639066
its-a-mad-mad-mad-mad-world,32.60025873221216
jack-1996,26.002587322121606
jackie-brown,82.53557567917206
jaws,91.97930142302717
jeff-who-lives-at-home,32.082794307891334
the-jerk,40.10349288486417
jumanji,74.64424320827942
juno,84.99353169469599
jurassic-park,95.21345407503235
the-lost-world-jurassic-park,72.3156532988357
jurassic-park-iii,62.74256144890039
jurassic-world,89.13324708926261
kate-leopold,23.415265200517467
keanu,46.183699870633895
kill-bill-vol-1,98.05950840879689
kill-bill-vol-2,90.8150064683053
the-kings-speech,81.24191461836999
a-knights-tale,49.54721862871928
knocked-up,58.60284605433377
labyrinth,61.319534282018104
la-la-land,99.74126778783958
the-land-before-time,45.40750323415265
lars-and-the-real-girl,61.707632600258734
the-last-of-the-mohicans-1992,49.676584734799484
